ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P142_3,P105,P1202_N,P1202_NOM,P1202_COD,P1202_TIPO,P1203_SUP_1,P1203_SUP_2,P1204_MES,P1204_ANIO,P1205_MES,P1205_ANIO,OMICAP1200_IS
2025,20,PIURA,02,AYABACA,01,AYABACA,37532,03,03,1,1,200221005,67.17445,1,,1,1,0,1,2,MAIZ AMARILLO DURO,2107,1,0,400,12,2025,7,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37532,03,03,1,1,200221005,67.17445,1,,1,1,0,1,1,MANI PARA FRUTA,2204,1,0,500,2,2026,6,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37533,01,01,1,1,200221005,33.95022,1,,1,1,0,2,1,MAIZ AMILACEO,2108,1,2,000,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37533,01,01,1,1,200221005,33.95022,1,,1,1,0,2,3,ARVEJA,2901,1,0,500,4,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37533,01,01,1,1,200221005,33.95022,1,,1,1,0,2,2,MANI PARA FRUTA,2204,1,0,500,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37533,02,02,1,1,200221005,55.22192,1,,1,1,0,1,3,MAIZ AMARILLO DURO,2107,1,1,000,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37533,02,02,1,1,200221005,55.22192,1,,1,1,0,1,4,CAÑA DE AZUCAR PARA CHANCACA,2809,1,0,100,12,2025,10,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37533,02,02,1,1,200221005,55.22192,1,,1,1,0,1,1,ARVEJA,2901,1,0,500,3,2026,6,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37533,02,02,1,1,200221005,55.22192,1,,1,1,0,1,2,MAIZ AMILACEO,2108,1,0,500,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37533,05,05,1,1,200221005,51.72512,1,,1,1,0,1,1,MAIZ AMILACEO,2108,1,3,500,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37533,05,05,1,1,200221005,51.72512,1,,1,1,0,2,1,MAIZ AMILACEO,2108,1,1,000,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37534,01,01,1,1,200221004,72.12808,1,,1,1,0,1,1,MAIZ AMARILLO DURO,2107,1,0,500,3,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37534,01,01,1,1,200221004,72.12808,1,,1,1,0,2,1,FRIJOL BLANCO,2907,1,1,000,4,2026,7,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37534,01,01,1,1,200221004,72.12808,1,,1,1,0,2,2,FRIJOL BAYO,2906,1,1,000,4,2026,7,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37534,02,02,1,1,200221004,40.09965,1,,1,1,0,2,1,MAIZ AMARILLO DURO,2107,1,2,000,3,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37534,02,02,1,1,200221004,40.09965,1,,1,1,0,3,1,FRIJOL BAYO,2906,1,1,000,4,2026,7,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37534,02,02,1,1,200221004,40.09965,1,,1,1,0,3,2,FRIJOL BLANCO,2907,1,1,000,4,2026,7,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37534,03,03,1,1,200221004,86.5025,1,,1,1,0,2,1,MAIZ AMARILLO DURO,2107,1,2,000,3,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37534,03,03,1,1,200221004,86.5025,1,,1,1,0,3,1,ARVEJA,2901,1,1,000,4,2026,7,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37534,04,04,1,1,200221004,24.46655,1,,1,1,0,1,1,MAIZ AMARILLO DURO,2107,1,0,750,3,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37534,04,04,1,1,200221004,24.46655,1,,1,1,0,2,2,TRIGO,2113,1,0,250,3,2026,9,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37534,04,04,1,1,200221004,24.46655,1,,1,1,0,2,1,ARVEJA,2901,1,1,000,4,2026,7,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37534,05,05,1,1,200221004,40.1625,1,,1,1,0,2,1,MAIZ AMARILLO DURO,2107,1,1,000,3,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37534,05,05,1,1,200221004,40.1625,1,,1,1,0,3,1,TRIGO,2113,1,0,500,4,2026,9,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37534,05,05,1,1,200221004,40.1625,1,,1,1,0,3,2,ARVEJA,2901,1,0,500,4,2026,7,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37534,06,06,1,1,200221004,2.273995,1,,1,1,0,2,2,ARVEJA,2901,1,1,000,4,2026,7,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37534,06,06,1,1,200221004,2.273995,1,,1,1,0,2,1,FRIJOL BAYO,2906,1,1,000,4,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37534,06,06,1,1,200221004,2.273995,1,,1,1,0,3,1,MAIZ AMARILLO DURO,2107,1,1,000,3,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37535,01,01,1,2,200222005,8.091401,1,,1,1,0,1,1,MAIZ CHOCLO,2109,1,0,450,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37535,02,02,1,2,200222005,13.14989,1,,1,1,0,2,1,MAIZ CHOCLO,2109,1,0,500,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37535,02,02,1,2,200222005,13.14989,1,,1,1,0,2,2,ARVEJA,2901,1,0,500,3,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37535,05,05,1,2,200222005,51.54396,1,,1,0,0,1,1,ARVEJA,2901,1,0,650,4,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37535,06,06,1,2,200222005,31.36159,1,,1,1,0,1,1,MAIZ CHOCLO,2109,1,0,500,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37535,10,10,1,2,200222005,14.18135,1,,1,1,0,1,1,MAIZ CHOCLO,2109,1,0,250,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37536,01,01,1,1,200223005,22.6045,1,,1,1,0,1,1,MAIZ AMILACEO,2108,1,0,100,12,2025,4,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37536,04,04,1,1,200223005,45.40585,1,,1,1,0,3,1,MAIZ AMARILLO DURO,2107,1,0,200,1,2026,7,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37536,05,05,1,1,200223005,43.93492,1,,1,1,0,2,1,MAIZ AMILACEO,2108,1,0,250,12,2025,6,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37537,01,01,1,1,200222005,55.99669,1,,1,1,0,2,1,MAIZ AMARILLO DURO,2107,1,1,000,1,2026,7,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37537,01,01,1,1,200222005,55.99669,1,,1,1,0,3,2,MAIZ AMARILLO DURO,2107,1,1,000,1,2026,7,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37537,01,01,1,1,200222005,55.99669,1,,1,1,0,3,1,MANI PARA FRUTA,2204,1,1,000,1,2026,5,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37537,02,02,1,1,200222005,99.24111,1,,1,1,0,2,1,MAIZ AMARILLO DURO,2107,1,2,500,1,2026,7,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37537,02,02,1,1,200222005,99.24111,1,,1,1,0,3,1,MANI PARA FRUTA,2204,1,1,000,1,2026,5,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37537,03,03,1,1,200222005,49.39077,1,,1,1,0,2,1,MAIZ AMARILLO DURO,2107,1,1,000,1,2026,7,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37537,03,03,1,1,200222005,49.39077,1,,1,1,0,2,2,MANI PARA FRUTA,2204,1,1,000,1,2026,5,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37538,01,01,1,1,200222004,38.00775,1,,1,1,0,1,1,ARVEJA,2901,1,0,030,4,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37538,02,02,1,1,200222004,12.76922,1,,1,1,0,1,1,MAIZ AMARILLO DURO,2107,1,1,000,12,2025,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37538,03,03,1,1,200222004,44.95555,1,,1,1,0,1,1,MAIZ AMARILLO DURO,2107,1,1,000,12,2025,7,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37538,04,04,1,1,200222004,31.77033,1,,1,1,0,1,1,MAIZ AMARILLO DURO,2107,1,0,500,12,2025,7,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37539,01,01,1,1,200221005,22.40942,1,,1,1,0,1,2,MAIZ AMARILLO DURO,2107,1,0,100,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37539,01,01,1,1,200221005,22.40942,1,,1,1,0,1,1,ARVEJA,2901,1,0,150,4,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37539,02,02,1,1,200221005,46.75636,1,,1,1,0,1,1,MAIZ AMARILLO DURO,2107,1,0,150,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37539,03,03,1,1,200221005,10.21733,1,,1,1,0,1,1,CAFE PERGAMINO,1203,2,0,250,12,2025,,,
2025,20,PIURA,02,AYABACA,01,AYABACA,37539,03,03,1,1,200221005,10.21733,1,,1,1,0,1,2,ARVEJA,2901,1,0,150,4,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37539,05,05,1,1,200221005,69.71619,1,,1,1,0,1,1,MAIZ AMARILLO DURO,2107,1,0,500,12,2025,7,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37539,05,05,1,1,200221005,69.71619,1,,1,1,0,1,2,ARVEJA,2901,1,0,250,4,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37540,03,03,1,1,200221005,33.02541,1,,1,1,0,1,1,CAÑA DE AZUCAR PARA AZUCAR,2808,1,0,250,3,2026,11,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37540,06,06,1,1,200221005,.84141,1,,1,1,0,2,1,MAIZ AMILACEO,2108,1,0,250,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37540,07,07,1,1,200221005,15.90976,1,,1,1,0,1,1,MAIZ AMILACEO,2108,1,0,200,12,2025,7,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37540,09,09,1,1,200221005,2.463717,1,,1,1,0,1,1,MAIZ AMILACEO,2108,1,0,250,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37541,01,01,1,1,200221005,54.2823,1,,1,1,0,1,2,FRIJOL BAYO,2906,1,0,500,4,2026,7,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37541,01,01,1,1,200221005,54.2823,1,,1,1,0,1,1,MAIZ AMARILLO DURO,2107,1,2,000,3,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37541,01,01,1,1,200221005,54.2823,1,,1,1,0,2,1,MAIZ AMARILLO DURO,2107,1,1,000,3,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37541,01,01,1,1,200221005,54.2823,1,,1,1,0,3,1,ARVEJA,2901,1,0,500,4,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37541,01,01,1,1,200221005,54.2823,1,,1,1,0,4,1,MAIZ AMARILLO DURO,2107,1,2,000,3,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37541,02,02,1,1,200221005,41.17849,1,,1,1,0,1,1,MAIZ AMARILLO DURO,2107,1,4,000,3,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37541,02,02,1,1,200221005,41.17849,1,,1,1,0,2,2,MAIZ AMARILLO DURO,2107,1,1,000,4,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37541,02,02,1,1,200221005,41.17849,1,,1,1,0,2,1,ARVEJA,2901,1,1,000,4,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37541,02,02,1,1,200221005,41.17849,1,,1,1,0,3,1,FRIJOL BAYO,2906,1,1,500,4,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37541,02,02,1,1,200221005,41.17849,1,,1,1,0,4,1,MAIZ AMARILLO DURO,2107,1,1,500,3,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37541,03,03,1,1,200221005,24.68048,1,,1,1,0,1,1,MAIZ AMARILLO DURO,2107,1,2,000,3,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37541,03,03,1,1,200221005,24.68048,1,,1,1,0,2,2,MAIZ AMARILLO DURO,2107,1,1,000,3,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37541,03,03,1,1,200221005,24.68048,1,,1,1,0,2,1,ARVEJA,2901,1,1,000,4,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37541,03,03,1,1,200221005,24.68048,1,,1,1,0,3,1,MAIZ AMARILLO DURO,2107,1,3,000,3,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37541,04,04,1,1,200221005,8.794888,1,,1,1,0,1,1,MAIZ AMARILLO DURO,2107,1,1,000,3,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37541,04,04,1,1,200221005,8.794888,1,,1,1,0,1,2,FRIJOL RED KIDNEY,2933,1,0,500,5,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37541,04,04,1,1,200221005,8.794888,1,,1,1,0,2,1,MAIZ AMARILLO DURO,2107,1,2,000,3,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37541,04,04,1,1,200221005,8.794888,1,,1,1,0,3,3,MAIZ AMILACEO,2108,1,0,500,3,2026,7,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37541,04,04,1,1,200221005,8.794888,1,,1,1,0,3,1,ARVEJA,2901,1,0,500,4,2026,7,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37541,04,04,1,1,200221005,8.794888,1,,1,1,0,3,2,FRIJOL CANARIO,2910,1,0,500,4,2026,7,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37541,05,05,1,1,200221005,1.406277,1,,1,1,0,1,1,MAIZ AMARILLO DURO,2107,1,0,500,3,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37541,05,05,1,1,200221005,1.406277,1,,1,1,0,2,1,MAIZ AMARILLO DURO,2107,1,2,000,3,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37541,05,05,1,1,200221005,1.406277,1,,1,1,0,3,2,FRIJOL CANARIO,2910,1,1,000,4,2026,7,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37541,05,05,1,1,200221005,1.406277,1,,1,1,0,3,3,MAIZ AMARILLO DURO,2107,1,1,000,3,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37541,05,05,1,1,200221005,1.406277,1,,1,1,0,3,1,ARVEJA,2901,1,1,000,4,2026,7,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37542,01,01,1,1,200222005,60.67796,1,,1,1,0,1,1,MAIZ AMILACEO,2108,1,3,400,3,2026,7,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37542,02,02,1,1,200222005,33.26831,1,,1,0,0,1,1,PAPA BLANCA,2612,1,0,300,5,2026,10,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37542,03,03,1,1,200222005,43.20547,1,,1,1,0,1,1,MAIZ AMILACEO,2108,1,0,600,12,2025,6,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37542,04,04,1,1,200222005,21.86934,1,,1,1,0,1,2,MAIZ CHOCLO,2109,1,0,700,2,2026,7,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37542,04,04,1,1,200222005,21.86934,1,,1,1,0,1,1,PAPA BLANCA,2612,1,0,800,4,2026,9,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37543,02,02,1,1,200222005,2.908916,1,,1,1,0,1,1,MANI PARA FRUTA,2204,1,1,980,1,2026,6,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37543,02,02,1,1,200222005,2.908916,1,,1,1,0,2,1,MAIZ AMARILLO DURO,2107,1,1,000,12,2025,6,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37543,02,02,1,1,200222005,2.908916,1,,1,1,0,3,1,MAIZ AMARILLO DURO,2107,1,1,000,12,2025,6,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37543,02,02,1,1,200222005,2.908916,1,,1,1,0,4,1,MAIZ AMILACEO,2108,1,1,000,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37543,03,03,1,1,200222005,4.135125,1,,1,1,0,1,1,MAIZ AMARILLO DURO,2107,1,1,125,12,2025,6,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37543,03,03,1,1,200222005,4.135125,1,,1,1,0,2,1,MANI PARA FRUTA,2204,1,1,000,1,2026,6,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37543,03,03,1,1,200222005,4.135125,1,,1,1,0,2,2,FRIJOL CAUPI,2911,1,0,500,1,2026,6,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37543,03,03,1,1,200222005,4.135125,1,,1,1,0,3,1,MAIZ AMILACEO,2108,1,1,000,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37544,01,01,1,1,200222005,41.54488,1,,1,1,0,1,1,MANI PARA FRUTA,2204,1,2,270,1,2026,6,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37544,01,01,1,1,200222005,41.54488,1,,1,1,0,3,1,MAIZ AMARILLO DURO,2107,1,0,500,12,2025,6,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37544,01,01,1,1,200222005,41.54488,1,,1,1,0,3,2,MAIZ AMILACEO,2108,1,0,500,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37544,02,02,1,1,200222005,14.8122,1,,1,1,0,1,2,MAIZ AMARILLO DURO,2107,1,0,350,12,2025,6,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37544,02,02,1,1,200222005,14.8122,1,,1,1,0,1,1,MAIZ AMILACEO,2108,1,0,750,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37544,02,02,1,1,200222005,14.8122,1,,1,1,0,2,1,MANI PARA FRUTA,2204,1,0,500,1,2026,6,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37544,05,05,1,1,200222005,67.60612,1,,1,1,0,1,2,MAIZ AMILACEO,2108,1,2,750,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37544,05,05,1,1,200222005,67.60612,1,,1,1,0,1,1,MANI PARA FRUTA,2204,1,2,000,1,2026,6,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37544,05,05,1,1,200222005,67.60612,1,,1,1,0,2,1,MAIZ AMARILLO DURO,2107,1,1,000,12,2025,6,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37544,05,05,1,1,200222005,67.60612,1,,1,1,0,3,1,FRIJOL CAUPI,2911,1,1,000,1,2026,5,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37544,07,07,1,1,200222005,32.03158,1,,1,1,0,2,3,MAIZ AMILACEO,2108,1,0,500,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37544,07,07,1,1,200222005,32.03158,1,,1,1,0,2,2,MAIZ AMARILLO DURO,2107,1,0,500,12,2025,6,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37544,07,07,1,1,200222005,32.03158,1,,1,1,0,2,1,MANI PARA FRUTA,2204,1,1,000,1,2026,6,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37544,08,08,1,1,200222005,3.825779,1,,1,1,0,2,1,MAIZ AMILACEO,2108,1,1,000,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37545,03,03,1,1,200221005,34.8615,1,,1,1,0,1,1,MAIZ CHOCLO,2109,1,0,300,3,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37546,01,01,1,1,200221005,4.06463,1,,1,1,0,2,2,MAIZ AMARILLO DURO,2107,1,0,250,12,2025,6,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37546,01,01,1,1,200221005,4.06463,1,,1,1,0,2,1,TRIGO,2113,1,0,750,4,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37546,02,02,1,1,200221005,195.722,1,,1,1,0,1,1,MAIZ AMARILLO DURO,2107,1,1,000,12,2025,6,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37546,02,02,1,1,200221005,195.722,1,,1,1,0,2,1,MAIZ AMILACEO,2108,1,1,000,1,2026,6,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37546,05,05,1,1,200221005,18.71773,1,,1,1,0,2,2,MAIZ AMILACEO,2108,1,0,500,11,2025,4,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37546,05,05,1,1,200221005,18.71773,1,,1,1,0,2,1,MAIZ AMARILLO DURO,2107,1,0,500,12,2025,6,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37546,06,06,1,1,200221005,8.819844,1,,1,1,0,2,2,ARVEJA,2901,1,0,125,5,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37546,06,06,1,1,200221005,8.819844,1,,1,1,0,2,3,MAIZ AMILACEO,2108,1,0,125,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37546,06,06,1,1,200221005,8.819844,1,,1,1,0,2,1,TRIGO,2113,1,0,250,4,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37547,01,01,1,1,200222005,36.53968,1,,1,1,0,1,1,MAIZ AMARILLO DURO,2107,1,1,500,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37547,01,01,1,1,200222005,36.53968,1,,1,1,0,2,2,MAIZ AMARILLO DURO,2107,1,1,500,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37547,01,01,1,1,200222005,36.53968,1,,1,1,0,2,1,MANI PARA FRUTA,2204,1,1,000,2,2026,6,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37547,02,02,1,1,200222005,28.54592,1,,1,1,0,1,1,MAIZ AMARILLO DURO,2107,1,1,000,12,2025,7,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37547,02,02,1,1,200222005,28.54592,1,,1,1,0,2,2,MAIZ AMARILLO DURO,2107,1,1,000,12,2025,7,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37547,02,02,1,1,200222005,28.54592,1,,1,1,0,2,1,MANI PARA FRUTA,2204,1,1,000,2,2026,6,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37547,02,02,1,1,200222005,28.54592,1,,1,1,0,3,1,MAIZ AMARILLO DURO,2107,1,1,500,12,2025,7,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37547,03,03,1,1,200222005,24.6013,1,,1,1,0,1,1,MAIZ AMARILLO DURO,2107,1,1,000,12,2025,7,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37547,03,03,1,1,200222005,24.6013,1,,1,1,0,2,1,MANI PARA FRUTA,2204,1,1,000,2,2026,6,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37547,03,03,1,1,200222005,24.6013,1,,1,1,0,2,2,MAIZ AMARILLO DURO,2107,1,1,500,12,2025,7,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37547,03,03,1,1,200222005,24.6013,1,,1,1,0,3,1,MAIZ AMARILLO DURO,2107,1,2,000,12,2025,7,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37548,01,01,1,1,200222004,29.79049,1,,1,1,0,1,1,MAIZ AMILACEO,2108,1,0,100,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37548,01,01,1,1,200222004,29.79049,1,,1,1,0,2,2,FRIJOL RED KIDNEY,2933,1,0,500,1,2026,6,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37548,01,01,1,1,200222004,29.79049,1,,1,1,0,2,1,MAIZ AMILACEO,2108,1,0,500,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37548,01,01,1,1,200222004,29.79049,1,,1,1,0,3,1,MAIZ AMILACEO,2108,1,0,500,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37548,01,01,1,1,200222004,29.79049,1,,1,1,0,3,2,FRIJOL RED KIDNEY,2933,1,0,500,1,2026,6,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37548,07,07,1,1,200222004,2.431805,1,,1,1,0,1,1,MAIZ AMILACEO,2108,1,0,500,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37548,07,07,1,1,200222004,2.431805,1,,1,1,0,2,2,FRIJOL RED KIDNEY,2933,1,1,000,1,2026,6,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37548,07,07,1,1,200222004,2.431805,1,,1,1,0,2,1,MAIZ AMILACEO,2108,1,4,000,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37548,07,07,1,1,200222004,2.431805,1,,1,1,0,2,3,ARVEJA,2901,1,1,000,3,2026,6,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37548,07,07,1,1,200222004,2.431805,1,,1,1,0,3,1,MAIZ AMILACEO,2108,1,1,000,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37548,07,07,1,1,200222004,2.431805,1,,1,1,0,3,2,FRIJOL RED KIDNEY,2933,1,1,000,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37549,01,01,1,1,200223005,31.53745,1,,1,1,0,1,2,MAIZ AMARILLO DURO,2107,1,1,000,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37549,01,01,1,1,200223005,31.53745,1,,1,1,0,1,1,MAIZ AMILACEO,2108,1,1,000,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37549,01,01,1,1,200223005,31.53745,1,,1,1,0,2,1,MAIZ AMILACEO,2108,1,0,500,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37549,01,01,1,1,200223005,31.53745,1,,1,1,0,3,4,CAMOTE,2603,1,0,050,3,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37549,01,01,1,1,200223005,31.53745,1,,1,1,0,3,3,MAIZ AMILACEO,2108,1,0,250,1,2026,8,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37549,01,01,1,1,200223005,31.53745,1,,1,1,0,3,2,FRIJOL RED KIDNEY,2933,1,0,100,1,2026,6,2026,
2025,20,PIURA,02,AYABACA,01,AYABACA,37549,01,01,1,1,200223005,31.53745,1,,1,1,0,3,1,YUCA,2620,1,0,100,12,2025,8,2026,
