ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P147,P203,P204_NOM,P204_COD,P204_TIPO,P218A,P218B,P218C_NRO,P218C_PROD_CORTE_ENT,P218C_PROD_CORTE_DEC,OMICAP200_05
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,01,01,1,2,180231001,7.577857,1,,1,1,7,1,ALFALFA,1401,3,2,5,4,1400,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,01,01,1,2,180231001,7.577857,1,,1,1,7,1,ALFALFA,1401,3,2,5,2,1500,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,01,01,1,2,180231001,7.577857,1,,1,1,7,1,ALFALFA,1401,3,2,5,1,1600,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,01,01,1,2,180231001,7.577857,1,,1,1,8,1,ALFALFA,1401,3,2,3,1,600,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,01,01,1,2,180231001,7.577857,1,,1,1,8,1,ALFALFA,1401,3,2,3,2,700,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,01,01,1,2,180231001,7.577857,1,,1,1,8,1,ALFALFA,1401,3,2,3,3,800,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,01,01,1,2,180231001,7.577857,1,,1,1,13,1,ALFALFA,1401,3,2,5,3,2400,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,01,01,1,2,180231001,7.577857,1,,1,1,13,1,ALFALFA,1401,3,2,5,4,2600,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,01,01,1,2,180231001,7.577857,1,,1,1,13,1,ALFALFA,1401,3,2,5,1,2500,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,01,01,1,2,180231001,7.577857,1,,1,1,13,1,ALFALFA,1401,3,2,5,2,2200,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,01,01,1,2,180231001,7.577857,1,,1,1,13,1,ALFALFA,1401,3,2,5,5,2400,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,01,01,1,2,180231001,7.577857,1,,1,1,14,1,ALFALFA,1401,3,2,5,5,4000,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,01,01,1,2,180231001,7.577857,1,,1,1,14,1,ALFALFA,1401,3,2,5,3,4000,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,01,01,1,2,180231001,7.577857,1,,1,1,14,1,ALFALFA,1401,3,2,5,1,4000,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,01,01,1,2,180231001,7.577857,1,,1,1,14,1,ALFALFA,1401,3,2,5,4,3800,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,01,01,1,2,180231001,7.577857,1,,1,1,14,1,ALFALFA,1401,3,2,5,2,3500,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,01,01,1,2,180231001,7.577857,1,,1,1,15,1,ALFALFA,1401,3,2,5,1,3600,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,01,01,1,2,180231001,7.577857,1,,1,1,15,1,ALFALFA,1401,3,2,5,4,3600,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,01,01,1,2,180231001,7.577857,1,,1,1,15,1,ALFALFA,1401,3,2,5,2,4000,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,01,01,1,2,180231001,7.577857,1,,1,1,15,1,ALFALFA,1401,3,2,5,5,3200,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,01,01,1,2,180231001,7.577857,1,,1,1,15,1,ALFALFA,1401,3,2,5,3,4000,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,01,01,1,2,180231001,7.577857,1,,1,1,16,1,ALFALFA,1401,3,2,5,5,1400,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,01,01,1,2,180231001,7.577857,1,,1,1,16,1,ALFALFA,1401,3,2,5,2,1400,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,01,01,1,2,180231001,7.577857,1,,1,1,16,1,ALFALFA,1401,3,2,5,4,1300,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,01,01,1,2,180231001,7.577857,1,,1,1,16,1,ALFALFA,1401,3,2,5,1,1300,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,01,01,1,2,180231001,7.577857,1,,1,1,16,1,ALFALFA,1401,3,2,5,3,1400,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,01,01,1,2,180231001,7.577857,1,,1,1,17,1,ALFALFA,1401,3,2,2,1,1500,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,01,01,1,2,180231001,7.577857,1,,1,1,17,1,ALFALFA,1401,3,2,2,2,1500,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,03,03,1,2,180231001,1.493126,1,,1,1,2,1,ALFALFA,1401,3,2,4,4,3000,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,03,03,1,2,180231001,1.493126,1,,1,1,2,1,ALFALFA,1401,3,2,4,1,3000,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,03,03,1,2,180231001,1.493126,1,,1,1,2,1,ALFALFA,1401,3,2,4,2,2500,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,03,03,1,2,180231001,1.493126,1,,1,1,2,1,ALFALFA,1401,3,2,4,3,2500,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,03,03,1,2,180231001,1.493126,1,,1,1,3,1,ALFALFA,1401,3,2,3,1,600,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,03,03,1,2,180231001,1.493126,1,,1,1,3,1,ALFALFA,1401,3,2,3,3,600,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,03,03,1,2,180231001,1.493126,1,,1,1,3,1,ALFALFA,1401,3,2,3,2,600,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,04,04,1,2,180231001,.8357127,1,,1,0,1,1,ALFALFA,1401,3,1,5,4,100,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,04,04,1,2,180231001,.8357127,1,,1,0,1,1,ALFALFA,1401,3,1,5,1,120,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,04,04,1,2,180231001,.8357127,1,,1,0,1,1,ALFALFA,1401,3,1,5,2,120,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,04,04,1,2,180231001,.8357127,1,,1,0,1,1,ALFALFA,1401,3,1,5,5,120,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,04,04,1,2,180231001,.8357127,1,,1,0,1,1,ALFALFA,1401,3,1,5,3,100,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,05,05,1,2,180231001,.1390473,1,,1,0,1,1,ALFALFA,1401,3,1,2,1,200,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,05,05,1,2,180231001,.1390473,1,,1,0,1,1,ALFALFA,1401,3,1,2,2,150,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,05,05,1,2,180231001,.1390473,1,,1,0,2,1,ALFALFA,1401,3,1,3,3,600,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,05,05,1,2,180231001,.1390473,1,,1,0,2,1,ALFALFA,1401,3,1,3,1,600,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,05,05,1,2,180231001,.1390473,1,,1,0,2,1,ALFALFA,1401,3,1,3,2,700,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,05,05,1,2,180231001,.1390473,1,,1,0,3,1,ALFALFA,1401,3,1,2,1,1500,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,05,05,1,2,180231001,.1390473,1,,1,0,3,1,ALFALFA,1401,3,1,2,2,2000,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,05,05,1,2,180231001,.1390473,1,,1,0,4,1,ALFALFA,1401,3,1,2,1,800,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,05,05,1,2,180231001,.1390473,1,,1,0,4,1,ALFALFA,1401,3,1,2,2,1000,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,05,05,1,2,180231001,.1390473,1,,1,0,5,1,ALFALFA,1401,3,1,2,1,1400,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37185,05,05,1,2,180231001,.1390473,1,,1,0,5,1,ALFALFA,1401,3,1,2,2,1200,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,2,1,ALFALFA,1401,3,1,4,3,25,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,2,1,ALFALFA,1401,3,1,4,1,30,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,2,1,ALFALFA,1401,3,1,4,4,25,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,2,1,ALFALFA,1401,3,1,4,2,30,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,5,1,ALFALFA,1401,3,1,4,4,20,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,5,1,ALFALFA,1401,3,1,4,2,15,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,5,1,ALFALFA,1401,3,1,4,1,15,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,5,1,ALFALFA,1401,3,1,4,3,20,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,7,1,ALFALFA,1401,3,1,4,4,60,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,7,1,ALFALFA,1401,3,1,4,1,50,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,7,1,ALFALFA,1401,3,1,4,2,50,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,7,1,ALFALFA,1401,3,1,4,3,60,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,8,1,ALFALFA,1401,3,1,4,1,30,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,8,1,ALFALFA,1401,3,1,4,2,30,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,8,1,ALFALFA,1401,3,1,4,3,35,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,8,1,ALFALFA,1401,3,1,4,4,35,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,9,1,ALFALFA,1401,3,1,2,1,15,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,9,1,ALFALFA,1401,3,1,2,2,15,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,10,1,ALFALFA,1401,3,1,1,1,20,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,12,1,ALFALFA,1401,3,1,4,4,15,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,12,1,ALFALFA,1401,3,1,4,3,15,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,12,1,ALFALFA,1401,3,1,4,2,20,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,12,1,ALFALFA,1401,3,1,4,1,20,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,13,1,ALFALFA,1401,3,1,4,3,15,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,13,1,ALFALFA,1401,3,1,4,1,20,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,13,1,ALFALFA,1401,3,1,4,4,15,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,13,1,ALFALFA,1401,3,1,4,2,20,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,14,1,ALFALFA,1401,3,1,4,2,20,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,14,1,ALFALFA,1401,3,1,4,4,15,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,14,1,ALFALFA,1401,3,1,4,1,20,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,14,1,ALFALFA,1401,3,1,4,3,15,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,16,1,ALFALFA,1401,3,1,4,4,15,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,16,1,ALFALFA,1401,3,1,4,2,20,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,16,1,ALFALFA,1401,3,1,4,1,20,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,16,1,ALFALFA,1401,3,1,4,3,15,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,17,1,ALFALFA,1401,3,1,4,2,15,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,17,1,ALFALFA,1401,3,1,4,1,15,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,17,1,ALFALFA,1401,3,1,4,3,12,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37186,02,02,1,2,180231002,25.82605,1,,1,1,17,1,ALFALFA,1401,3,1,4,4,12,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,01,01,1,2,180241002,6.857478,1,,1,1,1,1,ALFALFA,1401,3,2,3,1,500,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,01,01,1,2,180241002,6.857478,1,,1,1,1,1,ALFALFA,1401,3,2,3,3,450,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,01,01,1,2,180241002,6.857478,1,,1,1,1,1,ALFALFA,1401,3,2,3,2,600,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,01,01,1,2,180241002,6.857478,1,,1,1,7,1,ALFALFA,1401,3,1,3,3,600,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,01,01,1,2,180241002,6.857478,1,,1,1,7,1,ALFALFA,1401,3,1,3,2,650,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,01,01,1,2,180241002,6.857478,1,,1,1,7,1,ALFALFA,1401,3,1,3,1,600,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,04,04,1,2,180241002,1.052969,1,,1,1,1,1,ALFALFA,1401,3,1,3,1,350,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,04,04,1,2,180241002,1.052969,1,,1,1,1,1,ALFALFA,1401,3,1,3,2,400,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,04,04,1,2,180241002,1.052969,1,,1,1,1,1,ALFALFA,1401,3,1,3,3,300,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,04,04,1,2,180241002,1.052969,1,,1,1,4,1,ALFALFA,1401,3,1,3,3,1000,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,04,04,1,2,180241002,1.052969,1,,1,1,4,1,ALFALFA,1401,3,1,3,2,850,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,04,04,1,2,180241002,1.052969,1,,1,1,4,1,ALFALFA,1401,3,1,3,1,950,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,06,06,1,2,180241002,5.621133,1,,1,1,1,1,ALFALFA,1401,3,1,3,2,400,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,06,06,1,2,180241002,5.621133,1,,1,1,1,1,ALFALFA,1401,3,1,3,3,350,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,06,06,1,2,180241002,5.621133,1,,1,1,1,1,ALFALFA,1401,3,1,3,1,400,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,06,06,1,2,180241002,5.621133,1,,1,1,2,1,ALFALFA,1401,3,2,3,1,400,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,06,06,1,2,180241002,5.621133,1,,1,1,2,1,ALFALFA,1401,3,2,3,3,500,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,06,06,1,2,180241002,5.621133,1,,1,1,2,1,ALFALFA,1401,3,2,3,2,450,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,06,06,1,2,180241002,5.621133,1,,1,1,5,2,ALFALFA,1401,3,1,3,2,250,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,06,06,1,2,180241002,5.621133,1,,1,1,5,2,ALFALFA,1401,3,1,3,3,200,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,06,06,1,2,180241002,5.621133,1,,1,1,5,2,ALFALFA,1401,3,1,3,1,300,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,07,07,1,2,180241002,9.711834,1,,1,1,6,1,ALFALFA,1401,3,1,3,2,300,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,07,07,1,2,180241002,9.711834,1,,1,1,6,1,ALFALFA,1401,3,1,3,1,400,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,07,07,1,2,180241002,9.711834,1,,1,1,6,1,ALFALFA,1401,3,1,3,3,450,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,07,07,1,2,180241002,9.711834,1,,1,1,7,1,ALFALFA,1401,3,1,3,1,85,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,07,07,1,2,180241002,9.711834,1,,1,1,7,1,ALFALFA,1401,3,1,3,3,70,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,07,07,1,2,180241002,9.711834,1,,1,1,7,1,ALFALFA,1401,3,1,3,2,65,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,09,09,1,2,180241002,13.42876,1,,1,1,5,1,ALFALFA,1401,3,2,3,1,1200,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,09,09,1,2,180241002,13.42876,1,,1,1,5,1,ALFALFA,1401,3,2,3,2,1500,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,09,09,1,2,180241002,13.42876,1,,1,1,5,1,ALFALFA,1401,3,2,3,3,1800,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,10,10,1,2,180241002,7.262048,1,,1,1,1,1,ALFALFA,1401,3,2,2,2,1500,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,10,10,1,2,180241002,7.262048,1,,1,1,1,1,ALFALFA,1401,3,2,2,1,1900,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,11,11,1,2,180241002,28.33426,1,,1,1,1,1,ALFALFA,1401,3,1,3,3,900,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,11,11,1,2,180241002,28.33426,1,,1,1,1,1,ALFALFA,1401,3,1,3,2,880,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,11,11,1,2,180241002,28.33426,1,,1,1,1,1,ALFALFA,1401,3,1,3,1,750,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,11,11,1,2,180241002,28.33426,1,,1,1,7,1,ALFALFA,1401,3,1,3,2,200,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,11,11,1,2,180241002,28.33426,1,,1,1,7,1,ALFALFA,1401,3,1,3,1,250,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,11,11,1,2,180241002,28.33426,1,,1,1,7,1,ALFALFA,1401,3,1,3,3,250,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,11,11,1,2,180241002,28.33426,1,,1,1,9,1,ALFALFA,1401,3,1,3,2,200,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,11,11,1,2,180241002,28.33426,1,,1,1,9,1,ALFALFA,1401,3,1,3,3,180,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,11,11,1,2,180241002,28.33426,1,,1,1,9,1,ALFALFA,1401,3,1,3,1,250,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,12,12,1,2,180241002,18.5004,1,,1,1,1,1,ALFALFA,1401,3,1,3,3,350,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,12,12,1,2,180241002,18.5004,1,,1,1,1,1,ALFALFA,1401,3,1,3,1,300,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,12,12,1,2,180241002,18.5004,1,,1,1,1,1,ALFALFA,1401,3,1,3,2,350,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,12,12,1,2,180241002,18.5004,1,,1,1,3,1,ALFALFA,1401,3,1,3,2,130,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,12,12,1,2,180241002,18.5004,1,,1,1,3,1,ALFALFA,1401,3,1,3,3,120,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,12,12,1,2,180241002,18.5004,1,,1,1,3,1,ALFALFA,1401,3,1,3,1,120,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,12,12,1,2,180241002,18.5004,1,,1,1,4,1,ALFALFA,1401,3,1,3,1,90,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,12,12,1,2,180241002,18.5004,1,,1,1,4,1,ALFALFA,1401,3,1,3,2,100,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,12,12,1,2,180241002,18.5004,1,,1,1,4,1,ALFALFA,1401,3,1,3,3,100,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,13,13,1,2,180241002,1.977928,1,,1,1,1,1,ALFALFA,1401,3,1,3,3,300,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,13,13,1,2,180241002,1.977928,1,,1,1,1,1,ALFALFA,1401,3,1,3,2,250,000, 
2025,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,37187,13,13,1,2,180241002,1.977928,1,,1,1,1,1,ALFALFA,1401,3,1,3,1,300,000, 
