ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P147,P224B,P224B_NOM,P224B_COD,P224B_TIPO,P224D_SUP_1,P224D_SUP_2,P224E_1,P224E_2,P224E_3,P224E_4,P224E_5,P224E_6,P224E_7,OMICAP200_00
2025,21,PUNO,04,CHUCUITO,04,KELLUYO,38009,01,01,1,2,210442003,108.801,1,,1,1,3,1,CAÑIHUA,2103,1,0,250,0,0,0,1,1,0,0, 
2025,21,PUNO,04,CHUCUITO,04,KELLUYO,38009,01,01,1,2,210442003,108.801,1,,1,1,4,1,QUINUA,2111,1,0,100,0,0,1,1,1,0,0, 
2025,21,PUNO,04,CHUCUITO,04,KELLUYO,38009,02,02,1,2,210442003,9.552271,1,,1,1,3,1,CAÑIHUA,2103,1,0,250,0,0,1,1,1,0,0, 
2025,21,PUNO,04,CHUCUITO,04,KELLUYO,38009,02,02,1,2,210442003,9.552271,1,,1,1,1,1,QUINUA,2111,1,0,143,0,0,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,04,KELLUYO,38009,04,04,1,2,210442003,7.543169,1,,1,1,4,1,QUINUA,2111,1,0,500,0,0,1,1,1,0,0, 
2025,21,PUNO,04,CHUCUITO,04,KELLUYO,38009,04,04,1,2,210442003,7.543169,1,,1,1,3,1,CAÑIHUA,2103,1,1,000,0,0,0,1,1,0,0, 
2025,21,PUNO,04,CHUCUITO,04,KELLUYO,38009,04,04,1,2,210442003,7.543169,1,,1,1,2,1,QUINUA,2111,1,0,500,0,0,1,1,1,0,0, 
2025,21,PUNO,04,CHUCUITO,04,KELLUYO,38009,04,04,1,2,210442003,7.543169,1,,1,1,4,2,CEBADA FORRAJERA,2703,1,1,250,0,0,1,1,1,0,0, 
2025,21,PUNO,04,CHUCUITO,04,KELLUYO,38009,04,04,1,2,210442003,7.543169,1,,1,1,4,3,CAÑIHUA,2103,1,0,500,0,0,1,1,1,0,0, 
2025,21,PUNO,04,CHUCUITO,05,PISACOMA,38012,01,01,1,2,210442003,32.61259,1,,1,1,2,1,PAPA NATIVA,2615,1,0,500,0,0,0,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,05,PISACOMA,38012,01,01,1,2,210442003,32.61259,1,,1,1,4,1,PAPA NATIVA,2615,1,0,500,0,0,0,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,05,PISACOMA,38012,01,01,1,2,210442003,32.61259,1,,1,1,3,1,CAÑIHUA,2103,1,0,500,0,0,0,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,05,PISACOMA,38012,01,01,1,2,210442003,32.61259,1,,1,1,2,2,QUINUA,2111,1,0,500,0,0,0,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,05,PISACOMA,38012,02,02,1,2,210442003,46.1073,1,,1,1,3,1,QUINUA,2111,1,0,250,0,0,0,1,1,0,0, 
2025,21,PUNO,04,CHUCUITO,05,PISACOMA,38012,02,02,1,2,210442003,46.1073,1,,1,1,2,1,PAPA NATIVA,2615,1,0,250,0,0,0,1,1,0,0, 
2025,21,PUNO,04,CHUCUITO,05,PISACOMA,38012,02,02,1,2,210442003,46.1073,1,,1,1,2,2,CAÑIHUA,2103,1,0,250,0,0,0,1,1,0,0, 
2025,21,PUNO,04,CHUCUITO,05,PISACOMA,38012,03,03,1,2,210442003,258.4216,1,,1,1,3,1,CAÑIHUA,2103,1,0,500,0,0,0,1,1,0,0, 
2025,21,PUNO,04,CHUCUITO,05,PISACOMA,38012,03,03,1,2,210442003,258.4216,1,,1,1,4,1,PAPA NATIVA,2615,1,0,250,0,0,0,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,05,PISACOMA,38012,03,03,1,2,210442003,258.4216,1,,1,1,2,1,PAPA NATIVA,2615,1,0,250,0,0,0,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,05,PISACOMA,38012,03,03,1,2,210442003,258.4216,1,,1,1,2,2,CAÑIHUA,2103,1,0,250,0,0,0,1,1,0,0, 
2025,21,PUNO,04,CHUCUITO,05,PISACOMA,38012,04,04,1,2,210442003,4.390012,1,,1,1,2,1,PAPA NATIVA,2615,1,0,500,0,0,0,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,05,PISACOMA,38012,05,05,1,2,210442003,295.0242,1,,1,1,2,1,PAPA NATIVA,2615,1,0,250,0,0,0,1,1,0,0, 
2025,21,PUNO,04,CHUCUITO,05,PISACOMA,38012,05,05,1,2,210442003,295.0242,1,,1,1,2,2,QUINUA,2111,1,0,250,0,0,0,1,1,0,0, 
2025,21,PUNO,04,CHUCUITO,05,PISACOMA,38013,03,03,1,2,210443003,87.57855,1,,1,1,5,1,QUINUA,2111,1,0,020,0,0,1,1,1,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38014,01,01,1,2,210441003,308.7278,1,,1,1,3,1,AVENA FORRAJERA,2701,1,0,400,0,0,0,1,1,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38014,01,01,1,2,210441003,308.7278,1,,1,1,7,1,PAPA NATIVA,2615,1,0,060,0,1,1,1,1,1,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38014,01,01,1,2,210441003,308.7278,1,,1,1,2,1,HABA,2942,1,0,060,0,0,1,1,1,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38014,06,06,1,2,210441003,56.16763,1,,1,1,8,1,OCA,2608,1,0,080,0,0,0,1,0,1,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38014,06,06,1,2,210441003,56.16763,1,,1,1,5,1,PAPA NATIVA,2615,1,0,160,0,1,1,1,1,1,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38014,06,06,1,2,210441003,56.16763,1,,1,1,2,1,ALFALFA,1401,3,0,750,0,1,0,0,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38014,06,06,1,2,210441003,56.16763,1,,1,1,3,1,ALFALFA,1401,3,0,300,0,1,0,0,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38015,01,01,1,2,210441003,118.1345,1,,1,1,5,1,AVENA FORRAJERA,2701,1,0,200,0,1,0,0,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38016,03,03,1,2,210441003,361.9438,1,,1,1,5,1,PAPA NATIVA,2615,1,0,180,0,0,1,1,1,1,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38016,03,03,1,2,210441003,361.9438,1,,1,1,3,1,PAPA NATIVA,2615,1,0,020,0,1,0,1,1,1,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,01,01,1,2,210441003,173.9705,1,,1,1,6,1,OCA,2608,1,50,000,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,01,01,1,2,210441003,173.9705,1,,1,1,1,1,QUINUA,2111,1,995,000,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,01,01,1,2,210441003,173.9705,1,,1,1,8,1,QUINUA,2111,1,40,000,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,01,01,1,2,210441003,173.9705,1,,1,1,9,1,HABA,2942,1,80,000,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,01,01,1,2,210441003,173.9705,1,,1,1,5,1,PAPA NATIVA,2615,1,80,000,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,01,01,1,2,210441003,173.9705,1,,1,1,7,1,OCA,2608,1,60,000,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,02,02,1,2,210441003,26.64444,1,,1,1,5,1,HABA,2942,1,100,000,0,0,0,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,02,02,1,2,210441003,26.64444,1,,1,1,3,1,PAPA NATIVA,2615,1,200,000,0,1,0,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,02,02,1,2,210441003,26.64444,1,,1,1,2,1,LECHUGA,2326,1,5,000,0,0,0,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,02,02,1,2,210441003,26.64444,1,,1,1,2,2,ZANAHORIA,2344,1,5,000,0,0,0,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,02,02,1,2,210441003,26.64444,1,,1,1,2,3,BETARRAGA,2310,1,5,000,0,0,0,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,02,02,1,2,210441003,26.64444,1,,1,1,2,4,CEBOLLA,2315,1,5,000,0,0,0,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,04,04,1,2,210441003,154.0843,1,,1,1,4,1,HABA,2942,1,150,000,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,04,04,1,2,210441003,154.0843,1,,1,1,8,1,PAPA NATIVA,2615,1,40,000,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,04,04,1,2,210441003,154.0843,1,,1,1,3,1,HABA,2942,1,100,000,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,04,04,1,2,210441003,154.0843,1,,1,1,2,1,HABA,2942,1,20,000,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,05,05,1,2,210441003,115.4025,1,,1,1,24,1,QUINUA,2111,1,300,000,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,05,05,1,2,210441003,115.4025,1,,1,1,25,1,OCA,2608,1,100,000,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,05,05,1,2,210441003,115.4025,1,,1,1,3,1,HABA,2942,1,100,000,0,0,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,05,05,1,2,210441003,115.4025,1,,1,1,24,2,CAÑIHUA,2103,1,200,000,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,05,05,1,2,210441003,115.4025,1,,1,1,25,2,AVENA FORRAJERA,2701,1,400,000,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,05,05,1,2,210441003,115.4025,1,,1,1,24,3,OLLUCO,2609,1,300,000,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,05,05,1,2,210441003,115.4025,1,,1,1,24,4,CEBADA GRANO,2104,1,200,000,0,1,1,1,1,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,06,06,1,2,210441003,14.64731,1,,1,1,4,1,HABA,2942,1,300,000,0,1,0,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,06,06,1,2,210441003,14.64731,1,,1,1,7,1,OCA,2608,1,20,000,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,06,06,1,2,210441003,14.64731,1,,1,1,6,1,CEBADA GRANO,2104,1,200,000,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,07,07,1,2,210441003,72.16179,1,,1,1,2,1,PAPA NATIVA,2615,1,200,000,0,1,0,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,07,07,1,2,210441003,72.16179,1,,1,1,2,2,HABA,2942,1,100,000,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,08,08,1,2,210441003,16.13503,1,,1,1,2,1,QUINUA,2111,1,50,000,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,08,08,1,2,210441003,16.13503,1,,1,1,3,1,PAPA NATIVA,2615,1,200,000,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,08,08,1,2,210441003,16.13503,1,,1,1,3,2,AVENA FORRAJERA,2701,1,100,000,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,09,09,1,2,210441003,123.4589,1,,1,1,2,1,ALFALFA,1401,3,100,000,0,1,0,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,09,09,1,2,210441003,123.4589,1,,1,1,2,2,PAPA NATIVA,2615,1,200,000,0,1,0,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38017,09,09,1,2,210441003,123.4589,1,,1,1,2,3,HABA,2942,1,100,000,0,1,1,0,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38018,03,03,1,2,210442003,123.6601,1,,1,1,9,1,QUINUA,2111,1,100,000,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38018,03,03,1,2,210442003,123.6601,1,,1,1,7,1,QUINUA,2111,1,80,000,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38018,03,03,1,2,210442003,123.6601,1,,1,1,10,1,HABA,2942,1,90,000,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38018,03,03,1,2,210442003,123.6601,1,,1,1,11,1,OCA,2608,1,100,000,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38018,03,03,1,2,210442003,123.6601,1,,1,1,13,1,QUINUA,2111,1,100,000,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38018,03,03,1,2,210442003,123.6601,1,,1,1,12,1,OCA,2608,1,80,000,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38018,03,03,1,2,210442003,123.6601,1,,1,1,8,1,QUINUA,2111,1,60,000,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38019,01,01,1,2,210442003,133.6731,1,,1,1,7,1,PAPA NATIVA,2615,1,0,100,0,1,0,0,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38019,01,01,1,2,210442003,133.6731,1,,1,1,6,1,PAPA NATIVA,2615,1,0,180,0,1,0,0,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38019,05,05,1,2,210442003,24.10324,1,,1,1,5,1,PAPA NATIVA,2615,1,0,100,0,1,0,0,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38019,05,05,1,2,210442003,24.10324,1,,1,1,5,2,AVENA FORRAJERA,2701,1,0,142,0,1,0,0,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38021,01,01,1,2,210441003,404.5838,1,,1,1,2,1,ALFALFA,1401,3,0,250,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38021,03,03,1,2,210441003,304.8838,1,,1,1,5,1,OCA,2608,1,0,003,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38021,03,03,1,2,210441003,304.8838,1,,1,1,6,1,PAPA AMARGA,2610,1,0,005,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38021,03,03,1,2,210441003,304.8838,1,,1,1,8,1,OCA,2608,1,0,005,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38021,03,03,1,2,210441003,304.8838,1,,1,1,1,1,HABA,2942,1,0,200,0,1,1,0,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38021,03,03,1,2,210441003,304.8838,1,,1,1,7,1,PAPA NATIVA,2615,1,0,006,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38021,03,03,1,2,210441003,304.8838,1,,1,1,1,2,QUINUA,2111,1,0,500,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38021,03,03,1,2,210441003,304.8838,1,,1,1,1,3,PAPA NATIVA,2615,1,0,200,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38021,03,03,1,2,210441003,304.8838,1,,1,1,1,4,ALFALFA,1401,3,0,300,0,1,0,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38021,04,04,1,2,210441003,175.7343,1,,1,1,6,1,CEBADA GRANO,2104,1,0,080,1,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38021,04,04,1,2,210441003,175.7343,1,,1,1,4,1,OCA,2608,1,0,050,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38021,04,04,1,2,210441003,175.7343,1,,1,1,7,1,PAPA NATIVA,2615,1,0,060,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38021,04,04,1,2,210441003,175.7343,1,,1,1,2,1,CAÑIHUA,2103,1,0,500,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38021,05,05,1,2,210441003,232.7045,1,,1,1,5,1,HABA,2942,1,0,280,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38021,05,05,1,2,210441003,232.7045,1,,1,1,3,1,ALFALFA,1401,3,0,500,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38021,05,05,1,2,210441003,232.7045,1,,1,1,16,1,PAPA NATIVA,2615,1,0,006,0,0,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38021,05,05,1,2,210441003,232.7045,1,,1,1,4,1,QUINUA,2111,1,0,300,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38021,05,05,1,2,210441003,232.7045,1,,1,1,15,1,PAPA NATIVA,2615,1,0,004,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38021,05,05,1,2,210441003,232.7045,1,,1,1,6,1,PAPA NATIVA,2615,1,0,500,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38021,05,05,1,2,210441003,232.7045,1,,1,1,2,1,CAÑIHUA,2103,1,0,500,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38021,05,05,1,2,210441003,232.7045,1,,1,1,14,1,PAPA NATIVA,2615,1,0,004,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38021,05,05,1,2,210441003,232.7045,1,,1,1,19,1,OCA,2608,1,0,005,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38021,05,05,1,2,210441003,232.7045,1,,1,1,2,2,PAPA AMARGA,2610,1,0,500,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38021,05,05,1,2,210441003,232.7045,1,,1,1,3,2,PAPA NATIVA,2615,1,0,400,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38021,06,06,1,2,210441003,10.7805,1,,1,1,7,1,PAPA NATIVA,2615,1,0,005,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38021,06,06,1,2,210441003,10.7805,1,,1,1,2,1,PAPA AMARGA,2610,1,0,250,0,1,1,0,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38021,06,06,1,2,210441003,10.7805,1,,1,1,3,1,CAÑIHUA,2103,1,0,250,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38021,06,06,1,2,210441003,10.7805,1,,1,1,6,1,PAPA NATIVA,2615,1,0,008,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,06,POMATA,38021,06,06,1,2,210441003,10.7805,1,,1,1,5,1,PAPA NATIVA,2615,1,0,010,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38022,01,01,1,2,210441003,211.5121,1,,1,1,5,1,PAPA NATIVA,2615,1,0,020,0,1,1,1,1,0,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38022,03,03,1,2,210441003,101.3651,1,,1,1,6,1,AVENA FORRAJERA,2701,1,0,160,0,1,0,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38022,03,03,1,2,210441003,101.3651,1,,1,1,2,1,AVENA FORRAJERA,2701,1,0,450,0,1,0,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38022,04,04,1,2,210441003,88.15,1,,1,1,3,1,AVENA FORRAJERA,2701,1,0,200,0,1,0,1,1,1,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38022,04,04,1,2,210441003,88.15,1,,1,1,9,1,PAPA NATIVA,2615,1,0,010,0,1,1,1,1,1,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38022,04,04,1,2,210441003,88.15,1,,1,1,1,1,AVENA FORRAJERA,2701,1,0,083,0,1,0,1,1,1,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38022,04,04,1,2,210441003,88.15,1,,1,1,7,1,QUINUA,2111,1,0,020,0,1,1,1,1,1,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38022,04,04,1,2,210441003,88.15,1,,1,1,5,1,QUINUA,2111,1,0,030,0,1,1,1,1,1,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38022,05,05,1,2,210441003,90.20461,1,,1,1,7,1,QUINUA,2111,1,0,300,0,1,1,1,1,1,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38022,07,07,1,2,210441003,27.75386,1,,1,1,4,1,AVENA FORRAJERA,2701,1,0,160,0,1,0,1,1,1,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38025,01,01,1,2,210441003,35.17031,1,,1,1,3,1,PAPA NATIVA,2615,1,0,020,0,0,0,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38025,03,03,1,2,210441003,137.8304,1,,1,1,2,1,PAPA NATIVA,2615,1,0,050,0,0,1,1,1,0,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38025,05,05,1,2,210441003,98.52571,1,,1,1,2,1,PAPA NATIVA,2615,1,0,050,0,0,1,1,1,0,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38025,06,06,1,2,210441003,23.08639,1,,1,1,1,1,PAPA NATIVA,2615,1,0,024,0,1,1,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38026,01,01,1,2,210441003,22.92242,1,,1,1,2,1,PAPA NATIVA,2615,1,0,050,0,1,1,1,1,0,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38026,02,02,1,2,210441003,77.07297,1,,1,1,1,1,PAPA NATIVA,2615,1,0,050,0,1,0,1,1,0,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38026,02,02,1,2,210441003,77.07297,1,,1,1,3,1,PAPA NATIVA,2615,1,0,100,0,1,1,1,1,0,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38026,03,03,1,2,210441003,161.5318,1,,1,1,1,1,PAPA NATIVA,2615,1,0,200,0,1,1,1,1,0,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38026,04,04,1,2,210441003,82.20218,1,,1,1,1,1,PAPA NATIVA,2615,1,0,134,0,1,1,1,1,0,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38026,05,05,1,2,210441003,56.57721,1,,1,1,2,1,PAPA NATIVA,2615,1,0,050,0,1,1,1,1,0,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38027,01,01,1,2,210441002,70.01453,1,,1,1,3,1,PAPA NATIVA,2615,1,0,030,0,0,1,1,1,1,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38027,01,01,1,2,210441002,70.01453,1,,1,1,6,1,QUINUA,2111,1,0,020,0,1,0,1,1,0,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38027,01,01,1,2,210441002,70.01453,1,,1,1,5,1,PAPA NATIVA,2615,1,0,010,0,0,1,1,1,1,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38027,01,01,1,2,210441002,70.01453,1,,1,1,7,1,HABA,2942,1,0,020,0,1,0,1,1,0,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38027,01,01,1,2,210441002,70.01453,1,,1,1,4,1,PAPA NATIVA,2615,1,0,020,0,0,1,1,1,1,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38027,05,05,1,2,210441002,74.2075,1,,1,1,2,1,PAPA NATIVA,2615,1,0,500,0,0,0,1,1,1,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38029,08,08,1,2,210442003,26.81607,1,,1,1,4,1,HABA,2942,1,0,020,0,1,0,0,0,0,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38029,08,08,1,2,210442003,26.81607,1,,1,1,4,2,PAPA NATIVA,2615,1,0,020,0,1,0,0,0,0,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38029,09,09,1,2,210442003,65.68932,1,,1,1,4,1,PAPA NATIVA,2615,1,0,015,0,1,0,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38030,01,01,1,2,210441002,79.36301,1,,1,1,1,1,CEBADA FORRAJERA,2703,1,1,000,0,1,0,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38030,01,01,1,2,210441002,79.36301,1,,1,1,2,1,ALFALFA,1401,3,1,000,0,1,0,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38030,01,01,1,2,210441002,79.36301,1,,1,1,7,1,CEBADA FORRAJERA,2703,1,0,125,0,1,0,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38030,01,01,1,2,210441002,79.36301,1,,1,1,8,1,PAPA AMARGA,2610,1,0,025,0,1,0,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38030,01,01,1,2,210441002,79.36301,1,,1,1,2,2,HABA,2942,1,0,020,0,1,0,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38030,01,01,1,2,210441002,79.36301,1,,1,1,1,2,ALFALFA,1401,3,1,000,0,1,0,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38030,03,03,1,2,210441002,12.38089,1,,1,1,2,1,QUINUA,2111,1,0,150,0,1,0,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38030,04,04,1,2,210441002,.556689,1,,1,1,2,1,ALFALFA,1401,3,1,000,0,1,0,1,0,0,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38031,01,01,1,2,210441003,36.26513,1,,1,1,6,1,AVENA FORRAJERA,2701,1,1,000,0,1,0,1,1,0,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38031,01,01,1,2,210441003,36.26513,1,,1,1,3,1,AVENA FORRAJERA,2701,1,1,000,0,1,0,0,0,0,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38031,02,02,1,2,210441003,10.53556,1,,1,1,6,1,CEBADA FORRAJERA,2703,1,0,500,0,1,0,1,1,0,0, 
2025,21,PUNO,04,CHUCUITO,07,ZEPITA,38031,05,05,1,2,210441003,81.81625,1,,1,1,2,1,QUINUA,2111,1,0,030,0,0,0,1,1,1,0, 
